state_fips,county_fips,year,population,name
13,117,2000,98407,"Forsyth County, Georgia"
13,119,2000,20285,"Franklin County, Georgia"
13,121,2000,816006,"Fulton County, Georgia"
13,123,2000,23456,"Gilmer County, Georgia"
13,125,2000,2556,"Glascock County, Georgia"
13,127,2000,67568,"Glynn County, Georgia"
13,129,2000,44104,"Gordon County, Georgia"
13,131,2000,23659,"Grady County, Georgia"
13,133,2000,14406,"Greene County, Georgia"
13,135,2000,588448,"Gwinnett County, Georgia"
13,137,2000,35902,"Habersham County, Georgia"
13,139,2000,139277,"Hall County, Georgia"
13,141,2000,10076,"Hancock County, Georgia"
13,143,2000,25690,"Haralson County, Georgia"
13,145,2000,23695,"Harris County, Georgia"
13,147,2000,22997,"Hart County, Georgia"
13,149,2000,11012,"Heard County, Georgia"
13,151,2000,119341,"Henry County, Georgia"
13,153,2000,110765,"Houston County, Georgia"
13,155,2000,9931,"Irwin County, Georgia"
13,157,2000,41589,"Jackson County, Georgia"
13,159,2000,11426,"Jasper County, Georgia"
13,161,2000,12684,"Jeff Davis County, Georgia"
13,163,2000,17266,"Jefferson County, Georgia"
13,165,2000,8575,"Jenkins County, Georgia"
13,167,2000,8560,"Johnson County, Georgia"
13,169,2000,23639,"Jones County, Georgia"
13,171,2000,15912,"Lamar County, Georgia"
13,173,2000,7241,"Lanier County, Georgia"
13,175,2000,44874,"Laurens County, Georgia"
13,177,2000,24757,"Lee County, Georgia"
13,179,2000,61610,"Liberty County, Georgia"
13,181,2000,8348,"Lincoln County, Georgia"
13,183,2000,10304,"Long County, Georgia"
13,185,2000,92115,"Lowndes County, Georgia"
13,187,2000,21016,"Lumpkin County, Georgia"
13,189,2000,21231,"McDuffie County, Georgia"
13,191,2000,10847,"McIntosh County, Georgia"
13,193,2000,14074,"Macon County, Georgia"
13,195,2000,25730,"Madison County, Georgia"
13,197,2000,7144,"Marion County, Georgia"
13,199,2000,22534,"Meriwether County, Georgia"
13,201,2000,6383,"Miller County, Georgia"
13,205,2000,23932,"Mitchell County, Georgia"
13,207,2000,21757,"Monroe County, Georgia"
13,209,2000,8270,"Montgomery County, Georgia"
13,211,2000,15457,"Morgan County, Georgia"
13,213,2000,36506,"Murray County, Georgia"
13,215,2000,186291,"Muscogee County, Georgia"
13,217,2000,62001,"Newton County, Georgia"
13,219,2000,26225,"Oconee County, Georgia"
13,221,2000,12635,"Oglethorpe County, Georgia"
13,223,2000,81678,"Paulding County, Georgia"
13,225,2000,23668,"Peach County, Georgia"
13,227,2000,22983,"Pickens County, Georgia"
13,229,2000,15636,"Pierce County, Georgia"
13,231,2000,13688,"Pike County, Georgia"
13,233,2000,38127,"Polk County, Georgia"
13,235,2000,9588,"Pulaski County, Georgia"
13,237,2000,18812,"Putnam County, Georgia"
13,239,2000,2598,"Quitman County, Georgia"
13,241,2000,15050,"Rabun County, Georgia"
13,243,2000,7791,"Randolph County, Georgia"
13,245,2000,199775,"Richmond County, Georgia"
13,247,2000,70111,"Rockdale County, Georgia"
13,249,2000,3766,"Schley County, Georgia"
13,251,2000,15374,"Screven County, Georgia"
13,253,2000,9369,"Seminole County, Georgia"
13,255,2000,58417,"Spalding County, Georgia"
13,257,2000,25435,"Stephens County, Georgia"
13,259,2000,5252,"Stewart County, Georgia"
13,261,2000,33200,"Sumter County, Georgia"
13,263,2000,6498,"Talbot County, Georgia"
13,265,2000,2077,"Taliaferro County, Georgia"
13,267,2000,22305,"Tattnall County, Georgia"
13,269,2000,8815,"Taylor County, Georgia"
13,271,2000,11794,"Telfair County, Georgia"
13,273,2000,10970,"Terrell County, Georgia"
13,275,2000,42737,"Thomas County, Georgia"
13,277,2000,38407,"Tift County, Georgia"
13,279,2000,26067,"Toombs County, Georgia"
13,281,2000,9319,"Towns County, Georgia"
13,283,2000,6854,"Treutlen County, Georgia"
13,285,2000,58779,"Troup County, Georgia"
13,287,2000,9504,"Turner County, Georgia"
13,289,2000,10590,"Twiggs County, Georgia"
13,291,2000,17289,"Union County, Georgia"
13,293,2000,27597,"Upson County, Georgia"
13,295,2000,61053,"Walker County, Georgia"
13,297,2000,60687,"Walton County, Georgia"
13,299,2000,35483,"Ware County, Georgia"
13,301,2000,6336,"Warren County, Georgia"
13,303,2000,21176,"Washington County, Georgia"
13,305,2000,26565,"Wayne County, Georgia"
13,307,2000,2390,"Webster County, Georgia"
13,309,2000,6179,"Wheeler County, Georgia"
13,311,2000,19944,"White County, Georgia"
13,313,2000,83525,"Whitfield County, Georgia"
13,315,2000,8577,"Wilcox County, Georgia"
13,317,2000,10687,"Wilkes County, Georgia"
13,319,2000,10220,"Wilkinson County, Georgia"
13,321,2000,21967,"Worth County, Georgia"
13,055,2010,25956,"Chattooga County, Georgia"
13,055,2011,25683,"Chattooga County, Georgia"
13,055,2012,25629,"Chattooga County, Georgia"
13,055,2013,25045,"Chattooga County, Georgia"
13,055,2014,24849,"Chattooga County, Georgia"
13,055,2015,24882,"Chattooga County, Georgia"
13,055,2016,24824,"Chattooga County, Georgia"
13,057,2010,215196,"Cherokee County, Georgia"
13,057,2011,217737,"Cherokee County, Georgia"
13,057,2012,220788,"Cherokee County, Georgia"
13,057,2013,224481,"Cherokee County, Georgia"
13,057,2014,230578,"Cherokee County, Georgia"
13,057,2015,235609,"Cherokee County, Georgia"
13,057,2016,241689,"Cherokee County, Georgia"
13,059,2010,117471,"Clarke County, Georgia"
13,059,2011,118450,"Clarke County, Georgia"
13,059,2012,120174,"Clarke County, Georgia"
13,059,2013,121040,"Clarke County, Georgia"
13,059,2014,120634,"Clarke County, Georgia"
13,059,2015,123629,"Clarke County, Georgia"
13,059,2016,124707,"Clarke County, Georgia"
13,061,2010,3161,"Clay County, Georgia"
13,061,2011,3155,"Clay County, Georgia"
13,061,2012,3104,"Clay County, Georgia"
13,061,2013,3037,"Clay County, Georgia"
13,061,2014,3100,"Clay County, Georgia"
13,061,2015,3080,"Clay County, Georgia"
13,061,2016,3020,"Clay County, Georgia"
13,063,2010,259819,"Clayton County, Georgia"
13,063,2011,262721,"Clayton County, Georgia"
13,063,2012,266073,"Clayton County, Georgia"
13,063,2013,264668,"Clayton County, Georgia"
13,063,2014,267576,"Clayton County, Georgia"
13,063,2015,273567,"Clayton County, Georgia"
13,063,2016,279462,"Clayton County, Georgia"
13,065,2010,6779,"Clinch County, Georgia"
13,065,2011,6747,"Clinch County, Georgia"
13,065,2012,6732,"Clinch County, Georgia"
13,065,2013,6798,"Clinch County, Georgia"
13,065,2014,6824,"Clinch County, Georgia"
13,065,2015,6885,"Clinch County, Georgia"
13,065,2016,6829,"Clinch County, Georgia"
13,067,2010,689697,"Cobb County, Georgia"
13,067,2011,697552,"Cobb County, Georgia"
13,067,2012,707629,"Cobb County, Georgia"
13,067,2013,716873,"Cobb County, Georgia"
13,067,2014,729146,"Cobb County, Georgia"
13,067,2015,740144,"Cobb County, Georgia"
13,067,2016,748150,"Cobb County, Georgia"
13,069,2010,42722,"Coffee County, Georgia"
13,069,2011,42981,"Coffee County, Georgia"
13,069,2012,43140,"Coffee County, Georgia"
13,069,2013,43096,"Coffee County, Georgia"
13,069,2014,42891,"Coffee County, Georgia"
13,069,2015,43071,"Coffee County, Georgia"
13,069,2016,43012,"Coffee County, Georgia"
13,071,2010,45641,"Colquitt County, Georgia"
13,071,2011,45840,"Colquitt County, Georgia"
13,071,2012,46163,"Colquitt County, Georgia"
13,071,2013,46300,"Colquitt County, Georgia"
13,071,2014,46085,"Colquitt County, Georgia"
13,071,2015,45755,"Colquitt County, Georgia"
13,071,2016,45708,"Colquitt County, Georgia"
13,073,2010,124986,"Columbia County, Georgia"
13,073,2011,128767,"Columbia County, Georgia"
13,073,2012,132518,"Columbia County, Georgia"
13,073,2013,136190,"Columbia County, Georgia"
13,073,2014,139281,"Columbia County, Georgia"
13,073,2015,144080,"Columbia County, Georgia"
13,073,2016,147450,"Columbia County, Georgia"
13,075,2010,17209,"Cook County, Georgia"
13,075,2011,17003,"Cook County, Georgia"
13,075,2012,16908,"Cook County, Georgia"
13,075,2013,17061,"Cook County, Georgia"
13,075,2014,17296,"Cook County, Georgia"
13,075,2015,17085,"Cook County, Georgia"
13,075,2016,17167,"Cook County, Georgia"
13,077,2010,127902,"Coweta County, Georgia"
13,077,2011,129429,"Coweta County, Georgia"
13,077,2012,130793,"Coweta County, Georgia"
13,077,2013,133091,"Coweta County, Georgia"
13,077,2014,135435,"Coweta County, Georgia"
13,077,2015,138278,"Coweta County, Georgia"
13,077,2016,140526,"Coweta County, Georgia"
13,079,2010,12614,"Crawford County, Georgia"
13,079,2011,12636,"Crawford County, Georgia"
13,079,2012,12659,"Crawford County, Georgia"
13,079,2013,12543,"Crawford County, Georgia"
13,079,2014,12479,"Crawford County, Georgia"
13,079,2015,12411,"Crawford County, Georgia"
13,079,2016,12322,"Crawford County, Georgia"
13,081,2010,23407,"Crisp County, Georgia"
13,081,2011,23723,"Crisp County, Georgia"
13,081,2012,23555,"Crisp County, Georgia"
13,081,2013,23230,"Crisp County, Georgia"
13,081,2014,22950,"Crisp County, Georgia"
13,081,2015,22850,"Crisp County, Georgia"
13,081,2016,22721,"Crisp County, Georgia"
13,083,2010,16612,"Dade County, Georgia"
13,083,2011,16583,"Dade County, Georgia"
13,083,2012,16534,"Dade County, Georgia"
13,083,2013,16463,"Dade County, Georgia"
13,083,2014,16326,"Dade County, Georgia"
13,083,2015,16202,"Dade County, Georgia"
13,083,2016,16257,"Dade County, Georgia"
13,085,2010,22287,"Dawson County, Georgia"
13,085,2011,22209,"Dawson County, Georgia"
13,085,2012,22371,"Dawson County, Georgia"
13,085,2013,22574,"Dawson County, Georgia"
13,085,2014,22891,"Dawson County, Georgia"
13,085,2015,23256,"Dawson County, Georgia"
13,085,2016,23604,"Dawson County, Georgia"
13,087,2010,27810,"Decatur County, Georgia"
13,087,2011,27669,"Decatur County, Georgia"
13,087,2012,27494,"Decatur County, Georgia"
13,087,2013,27417,"Decatur County, Georgia"
13,087,2014,27269,"Decatur County, Georgia"
13,087,2015,27183,"Decatur County, Georgia"
13,087,2016,26822,"Decatur County, Georgia"
13,089,2010,692687,"DeKalb County, Georgia"
13,089,2011,698342,"DeKalb County, Georgia"
13,089,2012,708800,"DeKalb County, Georgia"
13,089,2013,715014,"DeKalb County, Georgia"
13,089,2014,722615,"DeKalb County, Georgia"
13,089,2015,732758,"DeKalb County, Georgia"
13,089,2016,740321,"DeKalb County, Georgia"
13,091,2010,21769,"Dodge County, Georgia"
13,091,2011,21445,"Dodge County, Georgia"
13,091,2012,21343,"Dodge County, Georgia"
13,091,2013,21239,"Dodge County, Georgia"
13,091,2014,20969,"Dodge County, Georgia"
13,091,2015,20863,"Dodge County, Georgia"
13,091,2016,20563,"Dodge County, Georgia"
13,093,2010,14846,"Dooly County, Georgia"
13,093,2011,14574,"Dooly County, Georgia"
13,093,2012,14344,"Dooly County, Georgia"
13,093,2013,14290,"Dooly County, Georgia"
13,093,2014,14124,"Dooly County, Georgia"
13,093,2015,13923,"Dooly County, Georgia"
13,093,2016,13763,"Dooly County, Georgia"
13,095,2010,94562,"Dougherty County, Georgia"
13,095,2011,94944,"Dougherty County, Georgia"
13,095,2012,94590,"Dougherty County, Georgia"
13,095,2013,93238,"Dougherty County, Georgia"
13,095,2014,92527,"Dougherty County, Georgia"
13,095,2015,91259,"Dougherty County, Georgia"
13,095,2016,90017,"Dougherty County, Georgia"
13,097,2010,132646,"Douglas County, Georgia"
13,097,2011,133275,"Douglas County, Georgia"
13,097,2012,133804,"Douglas County, Georgia"
13,097,2013,136270,"Douglas County, Georgia"
13,097,2014,138447,"Douglas County, Georgia"
13,097,2015,140671,"Douglas County, Georgia"
13,097,2016,142224,"Douglas County, Georgia"
13,099,2010,10966,"Early County, Georgia"
13,099,2011,10751,"Early County, Georgia"
13,099,2012,10615,"Early County, Georgia"
13,099,2013,10509,"Early County, Georgia"
13,099,2014,10448,"Early County, Georgia"
13,099,2015,10487,"Early County, Georgia"
13,099,2016,10339,"Early County, Georgia"
13,101,2010,4030,"Echols County, Georgia"
13,101,2011,4118,"Echols County, Georgia"
13,101,2012,4010,"Echols County, Georgia"
13,101,2013,4039,"Echols County, Georgia"
13,101,2014,4067,"Echols County, Georgia"
13,101,2015,4045,"Echols County, Georgia"
13,101,2016,3962,"Echols County, Georgia"
13,103,2010,52463,"Effingham County, Georgia"
13,103,2011,52715,"Effingham County, Georgia"
13,103,2012,53400,"Effingham County, Georgia"
13,103,2013,54488,"Effingham County, Georgia"
13,103,2014,55506,"Effingham County, Georgia"
13,103,2015,57155,"Effingham County, Georgia"
13,103,2016,58712,"Effingham County, Georgia"
13,105,2010,20097,"Elbert County, Georgia"
13,105,2011,19826,"Elbert County, Georgia"
13,105,2012,19596,"Elbert County, Georgia"
13,105,2013,19519,"Elbert County, Georgia"
13,105,2014,19410,"Elbert County, Georgia"
13,105,2015,19302,"Elbert County, Georgia"
13,105,2016,19143,"Elbert County, Georgia"
13,107,2010,22609,"Emanuel County, Georgia"
13,107,2011,22580,"Emanuel County, Georgia"
13,107,2012,22852,"Emanuel County, Georgia"
13,107,2013,22794,"Emanuel County, Georgia"
13,107,2014,22675,"Emanuel County, Georgia"
13,107,2015,22659,"Emanuel County, Georgia"
13,107,2016,22635,"Emanuel County, Georgia"
13,109,2010,11009,"Evans County, Georgia"
13,109,2011,10952,"Evans County, Georgia"
13,109,2012,10664,"Evans County, Georgia"
13,109,2013,10781,"Evans County, Georgia"
13,109,2014,10827,"Evans County, Georgia"
13,109,2015,10724,"Evans County, Georgia"
13,109,2016,10670,"Evans County, Georgia"
13,001,2010,18326,"Appling County, Georgia"
13,001,2011,18451,"Appling County, Georgia"
13,001,2012,18379,"Appling County, Georgia"
13,001,2013,18351,"Appling County, Georgia"
13,001,2014,18456,"Appling County, Georgia"
13,001,2015,18437,"Appling County, Georgia"
13,001,2016,18428,"Appling County, Georgia"
13,003,2010,8360,"Atkinson County, Georgia"
13,003,2011,8361,"Atkinson County, Georgia"
13,003,2012,8255,"Atkinson County, Georgia"
13,003,2013,8260,"Atkinson County, Georgia"
13,003,2014,8203,"Atkinson County, Georgia"
13,003,2015,8350,"Atkinson County, Georgia"
13,003,2016,8273,"Atkinson County, Georgia"
13,005,2010,11081,"Bacon County, Georgia"
13,005,2011,11190,"Bacon County, Georgia"
13,005,2012,11188,"Bacon County, Georgia"
13,005,2013,11200,"Bacon County, Georgia"
13,005,2014,11213,"Bacon County, Georgia"
13,005,2015,11281,"Bacon County, Georgia"
13,005,2016,11372,"Bacon County, Georgia"
13,007,2010,3434,"Baker County, Georgia"
13,007,2011,3319,"Baker County, Georgia"
13,007,2012,3365,"Baker County, Georgia"
13,007,2013,3319,"Baker County, Georgia"
13,007,2014,3258,"Baker County, Georgia"
13,007,2015,3160,"Baker County, Georgia"
13,007,2016,3150,"Baker County, Georgia"
13,009,2010,45694,"Baldwin County, Georgia"
13,009,2011,45118,"Baldwin County, Georgia"
13,009,2012,46484,"Baldwin County, Georgia"
13,009,2013,46143,"Baldwin County, Georgia"
13,009,2014,45839,"Baldwin County, Georgia"
13,009,2015,45431,"Baldwin County, Georgia"
13,009,2016,45144,"Baldwin County, Georgia"
13,011,2010,18408,"Banks County, Georgia"
13,011,2011,18335,"Banks County, Georgia"
13,011,2012,18233,"Banks County, Georgia"
13,011,2013,18299,"Banks County, Georgia"
13,011,2014,18284,"Banks County, Georgia"
13,011,2015,18468,"Banks County, Georgia"
13,011,2016,18397,"Banks County, Georgia"
13,013,2010,69694,"Barrow County, Georgia"
13,013,2011,69860,"Barrow County, Georgia"
13,013,2012,70161,"Barrow County, Georgia"
13,013,2013,71325,"Barrow County, Georgia"
13,013,2014,72982,"Barrow County, Georgia"
13,013,2015,75107,"Barrow County, Georgia"
13,013,2016,77126,"Barrow County, Georgia"
13,015,2010,100135,"Bartow County, Georgia"
13,015,2011,100297,"Bartow County, Georgia"
13,015,2012,100488,"Bartow County, Georgia"
13,015,2013,101206,"Bartow County, Georgia"
13,015,2014,101675,"Bartow County, Georgia"
13,015,2015,102533,"Bartow County, Georgia"
13,015,2016,103807,"Bartow County, Georgia"
13,017,2010,17638,"Ben Hill County, Georgia"
13,017,2011,17575,"Ben Hill County, Georgia"
13,017,2012,17570,"Ben Hill County, Georgia"
13,017,2013,17417,"Ben Hill County, Georgia"
13,017,2014,17440,"Ben Hill County, Georgia"
13,017,2015,17354,"Ben Hill County, Georgia"
13,017,2016,17243,"Ben Hill County, Georgia"
13,019,2010,19343,"Berrien County, Georgia"
13,019,2011,19377,"Berrien County, Georgia"
13,019,2012,19160,"Berrien County, Georgia"
13,019,2013,19022,"Berrien County, Georgia"
13,019,2014,18790,"Berrien County, Georgia"
13,019,2015,18966,"Berrien County, Georgia"
13,019,2016,18993,"Berrien County, Georgia"
13,021,2010,155587,"Bibb County, Georgia"
13,021,2011,155781,"Bibb County, Georgia"
13,021,2012,156189,"Bibb County, Georgia"
13,021,2013,154566,"Bibb County, Georgia"
13,021,2014,153914,"Bibb County, Georgia"
13,021,2015,153540,"Bibb County, Georgia"
13,021,2016,152760,"Bibb County, Georgia"
13,023,2010,13039,"Bleckley County, Georgia"
13,023,2011,13063,"Bleckley County, Georgia"
13,023,2012,12909,"Bleckley County, Georgia"
13,023,2013,12760,"Bleckley County, Georgia"
13,023,2014,12754,"Bleckley County, Georgia"
13,023,2015,12782,"Bleckley County, Georgia"
13,023,2016,12970,"Bleckley County, Georgia"
13,025,2010,18456,"Brantley County, Georgia"
13,025,2011,18570,"Brantley County, Georgia"
13,025,2012,18539,"Brantley County, Georgia"
13,025,2013,18280,"Brantley County, Georgia"
13,025,2014,18390,"Brantley County, Georgia"
13,025,2015,18449,"Brantley County, Georgia"
13,025,2016,18355,"Brantley County, Georgia"
13,027,2010,16263,"Brooks County, Georgia"
13,027,2011,15995,"Brooks County, Georgia"
13,027,2012,15648,"Brooks County, Georgia"
